details,url index
"best seller Ludlow Slim-fit suit jacket with double vent in Italian wool Item 28130 Color : Charcoal All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Tailored, modern cut with a trim silhouette. Narrow lapel. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. This suit jacket is crafted in the finest wool from an Italian mill that's been family owned for six generations and is considered one of the best in the world. Italian wool. Two-button closure. Nonfunctional buttons at cuffs. Pickstitching along collar, lapel and pockets. Double vent. Bemberg lining. Dry clean. Import. Item 28130.",7352
"best seller Ludlow Slim-fit unstructured suit jacket in Irish cotton-linen blend Item AU428 Color : Light Brown All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, we call it the Un-suit, and it's the most versatile suit you can own. We cut this suit jacket in fabric from Baird McNutt, an Irish mill founded in 1912 that's known for producing some of the world's finest linen. Cotton/linen. Notch lapel. Two-button closure. Nonfunctional buttons at cuffs. Dry clean. Import. Select stores. Item AU428.",7356
"Boiled merino wool sweater-blazer Item BA279 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Your new favorite layering piece, this versatile, midweight jacket is part casual blazer and part retro sweater. Boiled wool is made with a process called ""fulling"" which makes the fabric compact—that's why this is so dense, soft and warm. Wool. Patch pockets. Dry clean. Import. Select stores. Item BA279. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",7362
"Ludlow Slim-fit unstructured suit jacket in windowpane English wool-cotton twill Item AA367 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, we call it the Un-suit, and it's the most versatile suit you can have. We cut this one using a wool-cotton twill fabric from England's Abraham Moon mill, which is considered one of the finest mills in the world. Because the fabric isn't too heavy, this is the perfect suit jacket for transitional weather. Wool/cotton. Pickstitching along collar, lapel and pockets. Two-button closure. Double vent. Nonfunctional buttons at cuffs. Dry clean. Import. Select stores. Item AA367.",7360
"Ludlow Slim-fit unstructured suit jacket in stretch cotton Item L6824 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Our Ludlow unstructured blazer has been such a hit, this season we've made it a suit. Using the same super-breathable cotton fabric from Portugal's Somelos mill, it's unlined and unpadded, with unlimited ways to make it your own. We call it the Un-suit, and it's the most versatile suit a guy can have. This one has a bit of stretch, which makes it more comfortable when you're running for the train or just sitting down with clients. Cotton/Lycra® spandex. Notch collar. Button closure. Double vent. Nonfunctional buttons at cuffs. Dry clean. Import. Item L6824.",7358
"Indigo-dyed french terry blazer Item BB811 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details When you want the comfort of a sweatshirt with a little more polish, this french terry blazer is your move. Knit with the same comfortable fabric as our customer-favorite sweats and dyed with real indigo, this versatile go-to will fade gently over time (just like your favorite jeans). Cotton. Long sleeves. Patch pockets. Since this item is indigo dyed, it's prone to crocking, or color transfer, so wear (and wash) it with dark colors till it's worn in. Machine wash. Import. Online only. Item BB811.",7365
"Ludlow Slim-fit unstructured suit jacket in stretch seersucker Item L1015 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unlined, unpadded and with unlimited ways to wear it, it's the most versatile suit you can have. We made this blazer in cool, crisp seersucker, a puckered warm-weather fabric, and added just enough stretch for comfort. Fun fact: Seersucker takes its name from the Persian phrase  shir-o-shakar  (""milk and sugar""), which describes its alternating smooth and textured stripes. Cotton/elastane. Partially lined. Dry clean. Import. Select stores. Item L1015.",7359
"Cashmere jacquard sweater-blazer in houndstooth Item BC489 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We upgraded our cashmere collection with finer, loftier fibers to make the soft stuff, somehow, even softer. And because we like to make a lasting impression, our new cashmere is also more enduring than ever—in both quality and style. We're invested in bringing you the best in cashmere, so you can feel great about investing in it too. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia. Cashmere. Patch pockets. Hand wash. Import. Select stores. Item BC489.",7363
"Boiled merino wool Black Watch plaid blazer Item BC490 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Boiled wool is made with a process called ""fulling,"" which makes the fabric compact—that's why this blazer is so dense, soft and warm. We knit this one with naturally breathable merino wool in a tartan that's appropriate for holiday parties and beyond. Merino wool. Jacket. Patch pockets. Dry clean. Import. Select stores. Item BC490.",7361
"Cashmere sweater-blazer Item BC488 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We upgraded our cashmere collection with finer, loftier fibers to make the soft stuff, somehow, even softer. And because we like to make a lasting impression, our new cashmere is also more enduring than ever - in both quality and style. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia. 100% cashmere. Patch pockets. Hand wash. Import. Online only. Item BC488. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",7364
"Ludlow Classic-fit dinner jacket in madras plaid Item BK939 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. Today, it comes in two fits and new fabrics from renowned mills every season. We cut this dinner jacket in a casual madras-inspired plaid with a peak lapel for a stylish contrast that will stand out from the crowd. The name ""madras"" comes from the Indian city of Madraspatnam (now known as Chennai), home to some of the best of the classic cloth since the 17th century. 100% cotton. Peak lapel. Two-button closure. Nonfunctional buttons at cuffs. Fully lined. Dry clean. Import. Select stores. Item BK939. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",7367
"Ludlow Classic-fit cocktail jacket in mixed-tartan English wool blend Item BK941 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. Today, it comes in two fits and new fabrics from renowned mills every season. We cut this jacket in a mix of festive wool fabrics from England's Abraham Moon & Sons, which is known as one of the world's finest fabric mills. Established in 1837 in Guiseley, England, it's one of the last in Great Britain to handle everything from dyeing to spinning to finishing, all in one place. 88% merino wool/12% polyamide. Peak lapel. Two-button closure. Nonfunctional buttons at cuffs. Lined. Dry clean. Import. Online only. Item BK941.",7366
"Ludlow Classic-fit double-breasted tuxedo jacket in English corduroy Item BK936 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. Today, it comes in two fits and new fabrics from renowned mills every season. We cut this double-breasted tuxedo jacket in 8-wale cotton corduroy from famed British mill Brisbane Moss, founded in England's Calder Valley in 1858 and known for its expert craftsmanship in hardy fabrics. 100% cotton. Peak lapel. Double-breasted. Nonfunctional buttons at cuffs. Fully lined. Dry clean. Import. Online only. Item BK936.",7368
"Olmetex® trench coat Item K1078 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We took our signature trench coat—with all of the classic details you'd expect from this iconic piece—and made it from Olmetex, a durable bonded fabric designed to withstand a barrage of inclement weather and made by a small family-owned mill in Italy. We also included double-access pockets so you can reach your things from both sides of the trench, plus some handy leather tabs to keep your earbuds safe. Poly/cotton. Dry clean. Import. Item K1078.",7372
"Ludlow Slim-fit dinner jacket in Italian wool Item A7132 Color : Antique Linen All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Tailored, modern cut with a trim silhouette. Shawl collar. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this dinner jacket in wool from Tollegno 1900 (established 1862 in Biella, Italy), which is one of the country's last mills to still spin its own yarns, a process they've been perfecting for over 150 years. It's also finished with a satin shawl collar and a full lining. This is how James Bond would tell you to wear a tux. Italian wool. One-button closure. Nonfunctional buttons at cuffs. Double vent. Bemberg lining. Dry clean. Import. Item A7132.",7370
"best seller Ludlow Classic-fit tuxedo jacket in Italian wool Item C3315 Color : Black All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit A tailored, modern cut with a roomier fit. Peak lapel. Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season.We cut this tuxedo jacket with a peak lapel in wool from Tollegno 1900 (established 1862 in Biella, Italy), which is one of the country's last mills to still spin its own yarns, a process they've been perfecting for over 150 years. Italian wool. Two-button closure. Nonfunctional buttons at cuffs. Pickstitching along collar, lapel and pockets. Double vent. Bemberg lining. Dry clean. Import. Online only. Item C3315.",7369
"Ventile® trench coat Item K1077 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We took our signature trench coat and added durable Ventile waterproofing so it will stand up to a lifetime of inclement weather. But don't worry, the classic details you've come to love are still there. Ventile. Notch lapel collar. Button front. Waist pockets, interior pockets. Lined. Dry clean. Import. Select stores. Item K1077.",7373
"Baracuta® G4 jacket in corduroy Item BL370 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. While this corduroy G4 has similarities to its G9 sibling (such as a two-button collar and Baracuta's signature tartan lining), it features buttoned cuffs and an open hem with button-tab adjusters for a more customizable look. 100% cotton. Standing collar. Zip closure. Slant pockets. Elastic cuffs. Fully lined. Machine wash. Made in England. Online only. Item BL370.",7374
"BEAMS PLUS eco smock ripstop jacket Item BG556 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Based in the Harajuku district of Tokyo, Japanese label BEAMS PLUS has been designing distinctive, laid-back menswear since 1975. Famous for its collaborations and high-quality products, the name ""Beams"" can be found on everything from cell phones to your favorite jackets. This one is made from durable ripstop fabric (for whatever the weather entails) and features a kangaroo pocket with an adjustable drawcord waist. Nylon/polyurethane. Machine wash. Import. Online only. Item BG556.",7375
"Baracuta® G4 cloth jacket Item BG788 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. While it has similarities to its G9 sibling (such as a two-button collar and Baracuta's signature tartan lining), the made-in-England G4 features open cuffs and an open hem with buckles for a more customizable look. Cotton/linen. Dry clean. Made in England. Online only. Item BG788.",7377
"Baracuta® G4 jacket in houndstooth Item BB526 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. While it has similarities to its G9 sibling (such as a two-button collar and Baracuta's signature tartan lining), the made-in-England G4 features open cuffs and an open hem with buckles for a more customizable look. Wool. Zipper front. Front flap and button pockets. Dry clean. Made in England. Select stores. Item BB526.",7378
"Baracuta® G4 jacket Item AS809 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England struck out on their own after making raincoats for other esteemed labels. Made in England, the Baracuta G4 jacket is a classic lightweight layer. While it has similarities to its G9 sibling (such as a two-button collar and Baracuta's signature tartan lining), the G4 features open cuffs and an open hem with buckles so you can customize your look. Its cotton-poly sheds light rain in case you get caught in a shower. Cotton/poly. Machine wash. Import. Item AS809.",7379
"Ludlow Slim-fit shawl-collar tuxedo jacket in velvet Item J5425 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. Today, it comes in two fits and new fabrics from renowned mills every season. This shawl-collar jacket (the tuxedo's original lapel style) is crafted in festive velvet to give your formalwear a seasonal upgrade. 100% cotton. Dry clean. Import. Select stores. Item J5425. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",7371
"Alpha Industries® L-2B scout jacket Item M0900 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Product description provided by our selling partners. Made from a lightwight matte nylon, this water-resistant bomber jacket features authentic details like the signature ""Remove Before Flight"" flag (just like the one on the original design worn by American pilots in the '50s). First commissioned in 1959 to make USA military gear that could withstand the elements, Alpha Industries is a Tennessee-born label known for iconic bombers, flight jackets and parkas (in other words, outerwear with major street cred).  Shop more Alpha Industries styles. Nylon. Two snap-closure hand pockets. Machine wash. Import. Item M0900. Shipping & Returns",7376
"Baracuta® G9 jacket in suede Item AP866 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. This new suede version has a tartan lining, and features ribbed cuffs, button flap pockets and the classic, two-button Baracuta collar. Suede. Lining: cotton/poly. Two-button collar. Vented back. Lined. Dry clean. Made in Italy. Item AP866.",7381
"Baracuta® G9 Peyton Place jacket Item AP865 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Size & Fit Regular fit. Product Details The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. This new version has a tartan lining, and features ribbed cuffs, button flap pockets and the classic, two-button Baracuta collar.tan lining with COOLMAX® technology to keep you comfortable. Cotton/poly with COOLMAX technology. Two-button collar. Ribbed cuffs, waistband, inner collar. Dry clean. Import. Online only. Item AP865.",7383
"Baracuta® G9 corduroy jacket Item BB577 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. This version, based on the 1950s G9, is constructed in fall-ready corduroy with a tartan lining, for more everyday wear. Cotton. Dry clean. Import. Online only. Item BB577.",7380
"Baracuta® G9 slim-fit Harrington jacket Item 13800 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details We went straight to England for the original design made famous when it was worn by a certain iconic actor in the '60s (and we think it's as cool today as it was back then). And just like the original, each one is crafted from Teflon® fluoro-coated cotton. Slim fit. Teflon fluoro-coated cotton. Standing collar. Zip closure. Slant pockets with button closure. Rib trim at cuffs. Lined in the brand's famous Original Fraser Tartan. Dry clean. Import. Item 13800.",7384
"Baracuta® X Engineered Garments G9 jacket Item AX228 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. Baracuta teamed up with designer Daiki Suzuki's Engineered Garments brand to reimagine the classic G9 jacket for this limited-edition collaboration. The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. Poly. Zip closure. Ribbed cuffs. Flap pockets with buttons. Two-button collar. Spot or dry clean. Import. Online only. Item AX228.",7388
"Baracuta® G9 jacket with sherpa collar Item AE117 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Regular fit. Product Details The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. Made with a durable waxed cotton fabric, this jacket features eco-friendly faux-fur trim on the collar. It's lined in neat tartan plaid, and is filled with Thermore® Ecodown padding, to give you some extra protection on colder days. Cotton. Machine wash. Import. Select stores. Item AE117.",7382
"Baracuta® G9 suede jacket Item AX252 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. Suede. Cotton lining. Zip closure. Button welt pockets. Two-button collar. Spot or dry clean. Import. Online only. Item AX252.",7385
"Barbour® Milton wax jacket Item BG784 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Leading the fight against inclement weather (from a country that knows inclement weather well), this England-based company has been designing outerwear since 1894. The Milton wax jacket is made with the brand's signature Sylkoil waxed cotton with a weatherproof matte finish and is replete with thoughtful details like a corduroy collar, tartan lining and front welt pockets. Cotton. Spot clean. Import. Online only. Item BG784.",7391
"Baracuta® G9 wool jacket Item BB190 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. This version, based on the 1950s bomber-style G9, is constructed in a cold-weather-ready, houndstooth wool for everyday wear. Wool. Side pockets. Dry clean. Import. Select stores. Item BB190.",7386
"Barbour® Ashby casual jacket Item BG785 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Leading the fight against inclement weather (from a country that knows inclement weather well), this England-based company has been designing outerwear since 1894. A more tailored version of the the brand's classic Bedale jacket, the Ashby is made with breathable 100 percent cotton, a corduroy collar, zip front and snap placket plus plenty of pockets to stash your stuff. Cotton. Spot clean. Import. Select stores. Item BG785.",7390
"Baracuta® G9 cloth jacket Item BG918 Color : Natural All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The original G9 from Baracuta is one of the most iconic jackets of all time. Worn by well-dressed leading men, athletes and everyone else from punk rockers to Ivy Leaguers, its casual-but-polished vibe works with just about anything in your closet. This new version has a tartan lining, and features ribbed cuffs, button flap pockets and the classic, two-button Baracuta tan collar lining with COOLMAX® technology to keep you comfortable. Polyester/cotton. Dry clean. Made in England. Select stores. Item BG918.",7389
"Baracuta® wax overshirt Item BG787 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Baracuta traces its roots back to the 1930s, when two brothers in Manchester, England, struck out on their own after making raincoats for other esteemed labels. This overshirt is made in tough but breathable waxed canvas, an ideal shield against the elements. Wear on its own, or throw it over a tee on chillier days; it hits the sweet spot between your go-to button-down and a lightweight jacket. Select stores. Item BG787.",7387
"Barbour® quilted waistcoat liner Item BL136 Color : Olive All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Leading the fight against inclement weather (from a country that knows inclement weather well), this England-based company has been designing outerwear since 1894. Crafted in Barbour's signature quilting and lined with fleece, this waistcoat is designed to be zipped into your jacket but can also be worn as its own layer—perfect for the days where it's too cold for just a sweater but too warm for a jacket. 100% polyamide. Zip closure. Patch pockets. Fully lined. Spot clean. Import. Select stores. Item BL136.",7393
"Destination topcoat in water-resistant Italian wool Item J5285 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Made from a tweed sourced from Italy's family-owned Comero mill, this classic topcoat instantly elevates everything you wear with it. Best of all, it's water-resistant, for a jacket that's as practical as it is sharp. Wool. Nonfunctional buttons at cuffs. Button closure. Slant pockets. Lined. Dry clean. Import. Select stores. Item J5285.",7396
"Boulder down vest Item 50836 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Box-quilted and filled with the highest-quality goosedown, this is the ideal layering piece to wear on—and off—the mountain. Down-filled cotton/nylon. Standing collar with hidden hood. Chest pockets, patch pockets, interior patch pocket. Machine wash. Import. Item 50836.",7394
"Eco Nordic shirt-jacket with PrimaLoft® Item BB040 Color : Midnight Ocean All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage mountain gear, the J.Crew Nordic Collection is engineered to keep you frost-free on the chilliest days. Built to endure everything from flurries to blizzards with eco-friendly, high-performance materials, our warmest layers are designed to look sharp in all conditions, whether you're hiking a mountain or trekking closer to home. Introducing the Nordic shirt-jacket: part Nordic puffer, part workshirt and super-versatile. This is perfect layering-weather material that can be worn on its own or underneath a jacket. We built it with a recycled shell with just enough stretch for comfort, plus PrimaLoft Black Eco, a lightweight insulation made from plastic bottles. With the purchase of this sustainable puffer, we'll donate $1 to One Warm Coat®, which helps warm one person in need. 86% recycled polyester/14% elastane. Point collar. Snap-front closure. Welt pockets, interior chest pocket. Snap cuff closure. Baffle quilted. Spot or dry clean. Import. Select stores. Item BB040. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Recycled This product is made with at least 30% recycled material, which helps keep waste from entering landfills. Learn More Shop All Re-imagined",7397
"Everyday bomber jacket Item J5280 Color : Vintage Olive All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We updated this take on the classic bomber jacket by removing the standard ribbed waist and replacing it with a sleek straight hem, for a more relaxed feel and a thoroughly contemporary look. It's lightweight and casual, and makes for the perfect transitional layer. Cotton. Inner pockets. Zip closure. Lined. Machine wash. Import. Item J5280. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",7398
"Barbour® Sanderling casual jacket Item BG783 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Leading the fight against inclement weather (from a country that knows inclement weather well), this England-based company has been designing outerwear since 1894. This 100 percent cotton style is the perfect in-between seasons layer, complete with four box-pleated pockets, a front zipper (with a snap placket on top) and the brand's signature tartan lining. Cotton/poly. Machine wash. Import. Online only. Item BG783.",7392
"Harrington jacket in corduroy with varsity stripe trim Item BJ060 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Regular fit. Product Details The Harrington jacket—originally designed as workwear for truckers and made famous by musicians, mods and movie stars—is an all-time classic that no closet should be without. A design-team favorite, this jacket is made with a corduroy exterior, plus varsity-inspired stripes at the elastic cuffs and hem. Two button-flap hand pockets, a zip front and a two-button stand collar give you a few more options for extra warmth if the temperatures start to drop. 100% cotton. Standing collar. Elastic cuffs. Zip closure. Welt pockets with flaps. Fully lined. Machine wash. Import. Select stores. Item BJ060. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",7399
"best seller Harrington jacket in cotton twill Item BJ059 Color : Rose Water All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Regular fit. Product Details The Harrington jacket - originally designed as workwear for truckers and made famous by musicians, mods and movie stars - is an all-time classic that no closet should be without. A design-team favorite, this jacket is made in durable 10-ounce cotton twill that's been washed for a lived-in feel. It features a point collar, elastic cuffs and a full lining for added versatility. 100% cotton. Point collar. Zip closure. Welt pockets, interior pocket. Elastic cuffs and hem. Fully lined. Unfilled. Machine wash. Import. Select stores. Item BJ059.",7400
"Cruiser Harrington jacket Item AU677 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Product Details The Harrington jacket—originally designed as workwear for truckers and made famous by musicians, mods and movie stars—is an all-time classic that no closet should be without. We've updated this staple with a cotton-blend shell and chambray lining, plus functional cuff buttons and interior pockets. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton/poly/nylon. Two-way zip closure. Button cuffs. Kangaroo pockets with snap closure. Lined. Spot or dry clean. Import. Select stores. Item AU677.",7395
"Harrington jacket Item H6538 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Product Details The Harrington jacket—originally designed as workwear for truckers and made famous by musicians, mods and movie stars—is one of those all-time classics that no closet should be without. We've updated this staple in lined cotton and nylon, with functional cuff buttons and interior pockets. Cotton/nylon. Standing collar. Functional buttons at cuffs. Zip closure. Interior pockets. Lined. Machine wash. Import. Select stores. Item H6538.",7401
