details,url index
"Golden stars T-shirt Item J9955 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24"". Model is 5'11 wearing a size small Product Details An out of this world tee thanks to a smattering of golden stars. Cotton/poly. Machine wash. Import. Item J9955.",22488
"""Gin fizz"" T-shirt with sequins Item K5269 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Body length: 25"". Product Details This season, our designers dreamed up a line of tipple-inspired tees, including this effervescent number. We think it's perfect for your next holiday party, or for any time you're feeling festive. Cotton. Machine wash. Import. Item K5269.",22487
"""Great Lakes"" graphic T-shirt Item L8259 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This season we're all about tees with a message and this one, in soft cotton featuring all the Great Lakes (i.e. where we'd rather be right now), fits the bill perfectly. Cotton. Machine wash. Import. Item L8259.",22489
"""Happy"" embroidered crewneck T-shirt Item AW161 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This supersoft tee is made from slub cotton, which is what gives it a slightly textured look and feel. With a cute embroidered graphic, this tee is like a smile you can wear. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Machine wash. Import. Item AW161.",22490
"""Heart Lake"" T-shirt Item J9426 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Model is 5'9 wearing a size small Product Details All of our cute, quirky destination tees are dreamed up in-house, and they showcase some of our favorite places in the world. This one celebrates a particularly picturesque body of water in upstate New York. Cotton. Machine wash. Import. Item J9426.",22491
"Hidden Lake T-shirt Item AS070 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24 1/4"". Product Details A tee that has us daydreaming of places we'd rather be... This one pays homage to one of our favorite foresty spots Mt. Rainier. Did somebody say fall getaway? Cotton. Machine wash. Import. Item AS070.",22492
"J.Crew for David Sheldrick Wildlife Trust elephant T-shirt Item F9423 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25 3/4"". Product Details Garments for Good: Founded in 1977, the David Sheldrick Wildlife Trust rescues and protects orphaned elephants and rhinos in East Africa from ivory poaching and extinction. To date, they've successfully rescued, hand raised and rehabilitated 190 elephant orphans before reintegrating them into the wild. In their honor, we teamed up with London-based illustrator Marcel George to create this limited-edition T-shirt. Fifty percent of the retail price from the sale of this T-shirt will be donated to the Trust.  Learn more about the elephants.  . Cotton. Machine wash. Import. Item F9423.",22493
"""Kisses"" striped crewneck T-shirt in vintage cotton Item AE040 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This classic crewneck includes loveable embroidered lips in our soft vintage cotton, famous for its heathered texture and softness. Cotton. Machine wash. Import. Item AE040.",22496
"J.Crew x Human Rights Campaign ""Love is the way"" T-shirt Item K8650 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Words to dress by, especially when they're on a mission... We'll be donating 50% of sales from every shirt sold to the Human Rights Campaign, which fights discrimination against LGBTQ people. Cotton/poly. Machine wash. Import. Item K8650.",22494
"Kirsten Sims for J.Crew beach scene V-neck T-shirt Item H7875 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This supersoft cotton tee with an ideal beach scene is from South Africa-based children's book author and illustrator Kirsten Sims, known for her playful tableaus and fun figure drawings. Can't you just see yourself right there on the sand? Cotton. Machine wash. Import. Item H7875.",22495
"Limited-edition Katherine Bernhardt X J.Crew crewneck T-shirt Item BD625 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details The vibrant artist makes her mark on a limited-edition Garments for Good capsule collection, featuring NYC and back-to-school motifs. For every item sold, 50 percent of the retail price will be donated to DonorsChoose in support of arts education programs across the country, including Grand Center Arts Academy in Katherine's hometown of St Louis. Cotton. Machine wash. Import. Item BD625.",22498
"Limited-edition Earth Day T-shirt Item BB800 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details A new way to keep the Earth close to your heart... We repurposed excess inventory of our best-selling vintage cotton crewnecks to create this year's Earth Day T-shirt. The tees were printed with a limited-edition graphic at Spectrum Designs, a New York-based printer that provides paid, inclusive and meaningful employment opportunities for people with autism. Plus, by buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Machine wash. Import. Item BB800.",22497
"Limited-edition Nicole Wittenberg X J.Crew birch tree allover graphic T-shirt Item BP343 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our latest creative capsule, made in collaboration with Nicole Wittenberg, the NY-based artist known for her immersive, dreamlike paintings and drawings of coastal American landscapes. This cozy cotton T-shirt comes in a classic, comfortable fit and features a serene nature scene. In honor of this collection, we're donating $50,000 to Lonely Whale, a nonprofit organization that spreads awareness and builds community around caring for our oceans. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. 100% cotton. Machine wash. Import. Select stores. Item BP343. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",22500
"Limited-edition Nicole Wittenberg X J.Crew birch tree graphic T-shirt Item BP054 Color : White All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our latest creative capsule, made in collaboration with Nicole Wittenberg, the NY-based artist known for her immersive, dreamlike paintings and drawings of coastal American landscapes. This cozy cotton T-shirt comes in a classic, comfortable fit and features a serene nature scene. In honor of this collection, we're donating $50,000 to Lonely Whale, a non-profit organization that spreads awareness and builds community around caring for our oceans. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. 100% cotton. Machine wash. Import. Item BP054. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",22501
"Limited-edition Katherine Bernhardt X J.Crew long-sleeve T-shirt Item BC178 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 26 1/2"". Product Details The vibrant artist makes her mark on a limited-edition Garments for Good capsule collection, featuring NYC and back to school motifs. For every item sold, 50 percent of the retail price will be donated to DonorsChoose in support of arts education programs across the country, including Grand Center Arts Academy in Katherine's hometown of St Louis. P.S. In the New York or St. Louis area? You can pick one up IRL at J.Crew Fifth Avenue or Wythe Avenue in NYC and at J.Crew Plaza Frontenac in STL. Cotton/poly. Machine wash. Import. Item BC178.",22499
"Limited-edition Nicole Wittenberg X J.Crew sweet William allover graphic T-shirt Item BP056 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our latest creative capsule, made in collaboration with Nicole Wittenberg, the NY-based artist known for her immersive, dreamlike paintings and drawings of coastal American landscapes. This cozy cotton T-shirt comes in a classic, comfortable fit and features an allover floral print. In honor of this collection, we're donating $50,000 to Lonely Whale, a non-profit organization that spreads awareness and builds community around caring for our oceans. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. 100% cotton. Machine wash. Import. Select stores. Item BP056. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",22503
"top rated Limited-edition Nicole Wittenberg X J.Crew Diamond Cove graphic T-shirt Item BP055 Color : Navy All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our latest creative capsule, made in collaboration with Nicole Wittenberg, the NY-based artist known for her immersive, dreamlike paintings and drawings of coastal American landscapes. This cozy cotton T-shirt comes in a classic, comfortable fit and features a serene nature scene. In honor of this collection, we're donating $50,000 to Lonely Whale, a non-profit organization that spreads awareness and builds community around caring for our oceans. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. 100% cotton. Machine wash. Import. Item BP055. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",22502
"top rated Limited-edition Nicole Wittenberg X J.Crew sweet William graphic T-shirt Item BP057 Color : Serene Blue All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our latest creative capsule, made in collaboration with Nicole Wittenberg, the NY-based artist known for her immersive, dreamlike paintings and drawings of coastal American landscapes. This cozy cotton T-shirt comes in a classic, comfortable fit and features a pretty floral print. In honor of this collection, we're donating $50,000 to Lonely Whale, a non-profit organization that spreads awareness and builds community around caring for our oceans. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Plus, it was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. 100% cotton. Machine wash. Import. Item BP057. Our Fabrics, Re-imagined Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",22504
"Limited-edition Stefy Loret X J.Crew ""Take Care"" T-shirt Item BH910 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 22 1/2"". Product Details Just in time for Mother's Day, we're teaming up with graphic artist Stefy Loret on a limited-edition, American-made capsule of tie-dye creations. In honor of this collaboration, we're donating $25,000 to Baby2Baby, a national nonprofit that provides families living in poverty with the basic necessities that every child deserves. Fittingly, this vibrant tee features the phrase ""take care, give care."" Cotton. Machine wash. Import. Online only. Item BH910. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",22505
"Linen crewneck T-shirt in happy dots Item AY456 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details With the same fit as our customer-favorite vintage cotton crewneck, this breathable linen tee makes the whole what-to-wear-on-crazy-hot-days conundrum a lot easier. Plus, the playful polka dots with happy faces scattered throughout make us smile. Linen. Machine wash. Import. Select stores. Item AY456.",22506
"""Live a little"" T-shirt Item H3895 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. 25. Product Details A fun appliqué T-shirt that says what everyone's thinking this holiday season. Cotton. Machine wash. Import. Item H3895.",22508
"Linen rolled-cuff T-shirt in stripe Item AJ609 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 22 1/4"". Product Details We took our classic T-shirt in supersoft, breathable 100 percent linen and gave it a more relaxed fit and vintage-inspired rolled-up sleeves for the perfect throwback look, plus stripes! Linen. Machine wash. Import. Item AJ609.",22507
"Long-sleeve ""l'océan"" T-shirt in stripe Item AJ779 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24 1/2"". Product Details This stripey, sailor-inspired long-sleeve takes us straight to the French Riviera. Plus, it's made in the same fabric as our customer-favorite painter tee, a sturdy-but-still-supersoft cotton. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Machine wash. Import. Item AJ779. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",22513
"""LOL"" T-shirt Item H7855 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24 3/4"". Product Details Express your enthusiasm, stylishly, in this supersoft T-shirt. Cotton. Machine wash. Import. Item H7855.",22509
"""London, Paris, Tokyo, Portland"" T-shirt Item J9427 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Model is 5'11 wearing a size small Product Details All of our cute, quirky destination tees are dreamed up in-house, and they showcase some of our favorite places in the world. This one pays winking tribute to Oregon's most cosmopolitan city. Cotton. Machine wash. Import. Item J9427.",22510
"Long-sleeve broken-in jersey ""Summit season"" T-shirt Item BD659 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 26 1/2"". Product Details A state park-inspired long-sleeve tee crafted in our softer-than-soft jersey fabric that feels, you guessed it, perfectly broken-in from the very first wear. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Item BD659.",22511
"Long-sleeve constellation T-shirt Item BD689 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 26 1/2"". Product Details Calling all stargazers...This comfy cotton long-sleeve is made for you. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Online only. Item BD689.",22512
"Long-sleeve ""Love, love, love"" T-shirt Item BD700 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 26 1/2"". Product Details We really, really, really love this long-sleeve tee (and think you will too!). By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Item BD700.",22514
"""Love birds"" T-shirt Item J7986 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Body length: 24 1/4"". Product Details Decorated with a cool, vintage-inspired design that we drew in-house and finished with a red embroidered legend, this tee is a perfect match for your favorite jeans. Cotton. Machine wash. Import. Item J7986.",22517
"Long-sleeve pocket T-shirt in linen Item AJ610 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24"". Product Details With an easy long-sleeve silhouette in ultra-bright colored linen, this is the one you reach for with your eyes closed, because you know it will work with whatever. Linen. Machine wash. Import. Online only. Item AJ610.",22515
"Made-in-the-USA cropped tie-dye T-shirt Item BI520 Color : White All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 20 1/2"". Product Details Introducing our newest responsibly made tees, featuring a cropped fit and made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to offer products using U.S. Trust Protocol cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Body length: 20 1/2"". Cotton. Machine wash. Made in the USA. Online only. Item BI520.",22519
"top rated ""Los Angeles"" crewneck T-Shirt Item BL826 Color : Summer Green All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This tee features a special shout-out to one of our favorite cities. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. 100% cotton. Machine wash. Import. Item BL826. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",22516
"""Love first"" unisex graphic T-shirt Item AZ616 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Size & Fit Unisex sizing: We recommend ordering one size down for a smaller fit. Product Details In celebration of Pride Month, we're donating 50 percent of the price of our mens',  womens' and kids' ""Love first"" T-shirts to PFLAG, the first and largest organization for lesbian, gay, bisexual, transgender, and queer (LGBTQ+) people, their parents and families, and allies. Bonus: this comfortable tee looks good year-round. Cotton. Short sleeves. Machine wash. Made in the USA. Select stores. Item AZ616.",22518
"Made-in-the-USA painted floral T-shirt Item BH437 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Introducing our newest responsibly made tees, made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to offer products using U.S. Trust Protocol cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Item BH437.",22520
"Marcel George™ for J.Crew jungle watercolor T-shirt Item G6433 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Body length: 24"". Product Details This vintage cotton tee—famous for its heathered texture and softness—features an exclusive jungle watercolor by London-based illustrator Marcel George. Cotton. Machine wash. Import. Item G6433.",22523
"Made-in-the-USA tie-dye T-shirt Item BI519 Color : White All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 20 1/2"". Product Details Introducing our newest responsibly made tees, made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to offer products using U.S. Trust Protocol cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Item BI519.",22521
"""Marfa"" T-shirt Item J7871 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Model is 5'11 wearing a size small Product Details All of our cute, quirky destination tees are dreamed up in-house, and they showcase some of our favorite places in the world. This one celebrates the famously artsy town deep in the heart of Texas. Cotton. Machine wash. Import. Item J7871.",22524
"""Manhattan"" T-shirt Item K5267 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Body length: 25"". Product Details This season, our designers dreamed up a line of tipple-inspired tees, including this cosmopolitan number. We think it's perfect for your next holiday party, or for any time you're feeling festive. Cotton. Machine wash. Import. Item K5267.",22522
"Metallic stars T-shirt Item H0743 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24"". Product Details An out of this world tee thanks to a smattering of metallic stars. Cotton/Modal® rayon. Machine wash. Import. Item H0743.",22526
"Metallic menagerie T-shirt Item F9854 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 24"". Product Details This foil printed, vintage-fit tee (that's slim but not tight) was hand-drawn in house by one of our designers. We consider it a wearable work of art. Cotton/modal. Machine wash. Import. Item F9854.",22525
"Mother's Day crewneck T-shirt Item AX116 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Most likely to be your most-worn tee fit, this easy crewneck is not too loose and not too tight...dare we say, just right? We made this one extra-special with a shoutout to the women in our lives who somehow manage to do it ..and then some. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton/poly. Machine wash. Import. Item AX116.",22528
"Montauk shark T-shirt Item AO536 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Every week is shark week with this crewneck tee. We're smitten with the simple graphic (read: it's a top contender for summer). By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Machine wash. Import. Item AO536. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",22527
"National Park Foundation X J.Crew made-in-the-USA women's Badlands T-shirt Item BH905 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 21 1/2"". Product Details Introducing our exclusive, limited-edition collection of graphics inspired by America's national parks. We asked artist Pauline de Roussy de Sales to design these graphics that highlight the wildlife, plants and landmarks of five environmentally diverse parks. We're proud to donate $250,000 in support of the National Park Foundation's mission to preserve and protect over 400 national parks for future generations. These responsibly made tees are made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to use USCTP cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Item BH905.",22530
"National Park Foundation X J.Crew made-in-the-USA women's Biscayne T-shirt Item BK832 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 21 1/2"". Product Details Introducing our exclusive, limited-edition collection of graphics inspired by America's national parks. We asked artist Pauline de Roussy de Sales to design these graphics that highlight the wildlife, plants and landmarks of five environmentally diverse parks. We're proud to donate $250,000 in support of the National Park Foundation's mission to preserve and protect over 400 national parks for future generations. These responsibly made tees are made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to use USCTP cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Select stores. Item BK832.",22531
"National Park Foundation X J.Crew made-in-the-USA women's Joshua Tree T-shirt Item BH904 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 21 1/2"". Product Details Introducing our exclusive, limited-edition collection of graphics inspired by America's national parks. We asked artist Pauline de Roussy de Sales to design these graphics that highlight the wildlife, plants and landmarks of five environmentally diverse parks. We're proud to donate $250,000 in support of the National Park Foundation's mission to preserve and protect over 400 national parks for future generations. These responsibly made tees are made from durable (and comfortable) 7-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to use USCTP cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Item BH904.",22533
"National Park Foundation X J.Crew made-in-the-USA women's Great Sand Dunes T-shirt Item BK833 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 21 1/2"". Product Details Introducing our exclusive, limited-edition collection of graphics inspired by America's national parks. We asked artist Pauline de Roussy de Sales to design these graphics that highlight the wildlife, plants and landmarks of five environmentally diverse parks. We're proud to donate $250,000 in support of the National Park Foundation's mission to preserve and protect over 400 national parks for future generations. These responsibly made tees are made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to use USCTP cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Select stores. Item BK833.",22532
"""NYC"" T-shirt in slub cotton Item AB897 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Created by our in-house graphic designer, this tee pays homage to the city that never sleeps. Cotton. Machine wash. Import. Item AB897.",22536
"New vintage cotton crewneck T-shirt in faded floral Item AY465 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details Meet our new and improved vintage cotton tee. We updated the silhouette to feature a slightly higher neckline for a true crew fit that will never lose its shape and strengthened the stitching at the edges for extra durability. The backstory on this best-selling fabric? In 2004, we set out to replicate one of our favorite thrift store T-shirts, and the result is our vintage cotton—famous for its heathered texture and softness. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Machine wash. Import. Select stores. Item AY465.",22534
"""New York"" crewneck T-shirt Item BL825 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 25"". Product Details This tee features a special shout-out to one of our favorite cities. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. 100% cotton. Machine wash. Import. Item BL825. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",22535
"National Park Foundation X J.Crew made-in-the-USA women's Acadia T-shirt Item BH906 Color : Acadia National Park All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Body length: 21 1/2"". Product Details Introducing our exclusive, limited-edition collection of graphics inspired by America's national parks. We asked artist Pauline de Roussy de Sales to design these graphics that highlight the wildlife, plants and landmarks of five environmentally diverse parks. We're proud to donate $250,000 in support of the National Park Foundation's mission to preserve and protect over 400 national parks for future generations. These responsibly made tees are made from durable (and comfortable) seven-ounce cotton jersey that's grown, sewn and dyed entirely in the USA. All of the cotton for these tees is sourced and verified by the U.S. Cotton Trust Protocol, which works with family farms committed to improving their environmental footprint by minimizing water usage, improving soil diversity and reducing greenhouse-gas emissions. We're proud to be the first brand to use USCTP cotton as part of our commitment to transparency and sustainability in our cotton-supply chain. Cotton. Machine wash. Made in the USA. Item BH906.",22529
"""On island time"" T-shirt Item G5754 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Slim fit. Body length: 23"". Product Details We took our warm-weather friendly cotton tee and printed it with one of our favorite, summeriest phrases. Cotton. Machine wash. Item G5754.",22537
