details,url index
"Pull-on slip skirt in leopard Item AR486 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours features an easy elastic waistband, and falls slightly below the knee for a modern look. Poly. Elastic waistband. Machine wash. Import. Item AR486.",19591
"Pull-on slip skirt in microdot Item BA895 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details A super-flattering, streamlined skirt that hits midcalf (i.e., perfect for showing off your new favorite pair of boots). Bonus points for that extremely unsuspecting elastic waist too. Poly. Elastic waistband. Machine wash. Import. Online only. Item BA895.",19592
"Pull-on slip skirt in mini hearts Item AW490 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours features an easy elastic waistband, and hits slightly below the knee for a modern look. Poly. Elastic waistband. Machine wash. Import. Online only. Item AW490.",19593
"Pull-on slip skirt in mixed dots Item BA893 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details A super-flattering, streamlined skirt that hits midcalf (i.e., perfect for showing off your new favorite pair of boots). Bonus points for that extremely unsuspecting elastic waist too. Poly. Elastic waistband. Machine wash. Import. Online only. Item BA893.",19594
"Pull-on slip skirt in polka dot Item AR776 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more wearable than ever thanks to an easy elastic waistband and a classic polka-dot print. Poly. Elastic waistband. Machine wash. Import. Item AR776.",19595
"Pull-on slip skirt in poppy fields Item AR467 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours features an easy elastic waistband, and hits slightly below the knee for a modern look. Poly. Elastic waistband. Machine wash. Import. Online only. Item AR467.",19596
"Pull-on slip skirt in soft posies Item AY647 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours features an easy elastic waistband, and hits slightly below the knee for a modern look. Poly. Elastic waistband. Machine wash. Import. Online only. Item AY647.",19598
"Pull-on slip skirt in rose vines Item AW489 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours features an easy elastic waistband, and hits slightly below the knee for a modern look. Poly. Elastic waistband. Machine wash. Import. Online only. Item AW489.",19597
"Pull-on slip skirt in wavy dots Item AF954 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/2"". Falls below knee. Product Details The beloved '90s style is back, and more wearable than ever. Ours features an easy elastic waistband and an abstract, geometric take on leopard print. Poly. Elastic waistband. Machine wash. Import. Item AF954.",19599
"Ribbed flare midi skirt Item BI284 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/4"". Falls below knee. Product Details The easiest skirt ever, crafted in a stretchy, ribbed fabric and a fun, flared shape. P.S. We made matching top, because some things are just better together... By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton/polyamide. Elastic waistband. Partially lined. Hand wash. Import. Select stores. Item BI284. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19600
"Ruffle maxi skirt in leopard Item AR746 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 34"". Falls below knee. Product Details We brought back this tutu-inspired ruffle silhouette and added a leopard print for a fun twist. Hint: Pair it with a simple white tee for an outfit that's totally wearable (but still a little wild). Poly. Back zip. Lined. Machine wash. Import. Online only. Item AR746.",19604
"Sarong skirt in Ratti® pendant paisley Item AW492 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29"". Falls below knee. Product Details A favorite of our design team, this floaty skirt combines the carefree feel of a beach wrap with the sleek style of a slip skirt. This pretty paisley comes to us from Italy's Ratti print house (home to some of the world's most amazing motifs since 1945). Poly. Back zip. Machine wash. Import. Online only. Item AW492.",19605
"Ribbed midi tube sweater skirt Item BC480 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29"". Falls below knee. Product Details The easiest skirt ever, crafted in a stretchy, subtly ribbed fabric with a sleek, streamlined shape. Viscose. Elastic waistband. Dry clean. Import. Item BC480.",19601
"Ruffle-front eyelet skirt Item AP060 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. 24"" front length, 31 1/2"" back length. Falls below knee. Product Details Let's count a few of the pretty little details on this skirt: there's the embroidered eyelet, the scalloped hem, the ruffled detailing and—one you can't see, but can definitely appreciate—the elastic waistband. By buying cotton products from J.Crew, you're supporting more respsonsibly grown cotton through the Better Cotton Initiative. Cotton. Elastic waistband. Lined. Machine wash. Import. Select stores. Item AP060.",19602
"Sarong skirt in stripe Item AW491 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29"". Falls below knee. Product Details A favorite of our design team, this floaty skirt combines the carefree feel of a beach wrap with the sleek style of a slip skirt. Poly. Back zip. Lined. Machine wash. Import. Online only. Item AW491.",19606
"Ruffle-front skirt in rugby stripe Item AX327 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Tulip-hem silhouette. Length: 31 1/2"". Falls below knee. Product Details We took classic rugby stripes and dressed them up, for days when you want to look a little bit more polished. (Style tip: add your favorite tee and sandals for the perfect look.) Silk/poly. Back zip. Lined. Dry clean. Import. Online only. Item AX327.",19603
"Sarong skirt Item AP692 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29"". Falls below knee. Product Details A favorite of our design team, this summery skirt combines the carefree feel of a beach wrap with the silky style of a slip skirt. It's pretty much the epitome of beach-to-street dressing. Poly. Side zip. Lined. Machine wash. Import. Online only. Item AP692.",19607
"Sequin pencil skirt Item BM892 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29 1/4"". Falls below knee. Product Details 'Tis the season of sequins! This pencil skirt is the perfect bridge between your fall and winter styles. Allover silver sequin detailing adds an extra touch of interest to this sleek, simple silhouette. This piece looks perfect  paired with boots for colder-weather wear. 97% polyester/3% elastane. Back zip. Lined. Dry clean. Import. Select stores. Item BM892.",19609
"Sequin midi skirt Item BD521 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 34"". Falls below knee. Product Details How to get all dressed up, minus the dress? This sequin midi skirt with a simple side slit, of course. Poly. Elastic waistband. Lined. Dry clean. Import. Select stores. Item BD521.",19608
"Side-slit crepe midi skirt Item BK727 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32 1/2"". Falls below knee. Product Details Versatile, flattering and with a few cool touches (note: the oversized buttons), this drop-waist midi makes every fall outfit even better. For all-season wear, it's crafted in our drapey crepe fabric that adds the perfect lightweight polish. 100% viscose. Side zip. Machine wash. Import. Online only. Item BK727.",19610
"Smocked midi skirt in gingham Item AW495 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 33"". Falls below knee. Product Details Need a little color in your life—and closet? Look no further than this statement-making midi, with bold rainbow stripes, smocked fabric (for the perfect fit) and a flared ruffle hem. Cotton. Side zip. Machine wash. Import. Online only. Item AW495.",19612
"Silk slip skirt Item AD188 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 44"". Falls below knee. Product Details The beloved '90s style is back, and more versatile than ever. Ours has a slightly longer length for an extra-polished look. Silk. Back zip. Lined. Dry clean. Import. Item AD188.",19611
"Smocked skirt in sunny block print Item AO823 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 33"". Falls below knee. Product Details Need a little color in your life—and closet? Look no further than this statement-making midi, with a sunny block print, smocked fabric (for the perfect fit) and a flared ruffle hem Cotton. Side zip. Machine wash. Import. Select stores. Item AO823.",19613
"Smocked-waist skirt in dot Item BI747 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 33"". Falls below knee. Product Details How we're getting dressed these days: in comfy, smocked skirts with a few special details...Featuring a pretty watercolor polka dot, our smocked skirt has a lot to love. Plus, it's made with organic cotton that is grown without chemical fertilizers and pesticides from nongenetically modified seeds. Cotton. Machine wash. Import. Item BI747. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19615
"Smocked-waist skirt in Liberty® Jacqueline's Blossom fabric Item BI746 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 33"". Falls below knee. Product Details How we're getting dressed these days: in comfy, smocked skirts with a few special details...Made with eye-catching floral fabric from Liberty (the British print house known for its mood-lifting blooms since 1875), our smocked skirt has a lot to love. Plus, it's crafted from organic cotton that is grown without chemical fertilizers and pesticides from nongenetically modified seeds. Cotton. Machine wash. Import. Select stores. Item BI746. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19616
"Smocked-waist cotton poplin midi skirt Item AY932 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 28"". Falls below knee. Product Details This pull-on style is just as comfy as it is cute, thanks to the stretchy smocked waistband and easy midi length. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Elastic waistband. Machine wash. Import. Online only. Item AY932.",19614
"Smocked-waist skirt in Ratti® tropical floral Item BI748 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Falls below knee. Product Details How we're getting dressed these days: in comfy, smocked skirts with a few special details...Made with eye-catching florals from Italy's Ratti print house (home to some of the world's most amazing motifs since 1945), our smocked skirt has a lot to love. Plus, it's crafted from organic cotton that is grown without chemical fertilizers and pesticides from nongenetically modified seeds. Cotton. Machine wash. Select stores. Item BI748. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19617
"Sweater midi skirt in stripe Item AO672 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 27 1/2"". Falls below knee. Product Details This easy knit skirt features special detailing called an ottoman stitch for an extra textural detail. We love wearing it with the matching tank for a head-to-toe stripey look. Viscose/polyamide. Elastic waistband with drawstring. Machine wash. Import. Online only. Item AO672.",19623
"Space-dyed wrap sweater-skirt Item BK720 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30"". Falls below knee. Product Details Consider this midi, with a streamlined fit and sweeping front slit, the perfect bridge between your summer and fall styles. Crafted at Italy's Pinori Filati Mill, (a leader in the industrial knitting yarn field for almost fifty years), multicolored space-dyed yarn is to thank for this skirt's one-of-a-kind, otherworldly array of hues. Clothing that doubles as art—we could get used to that. What makes this wool Re-Imagined? It's processed without the use of chlorine. 70% merino wool/30% recycled nylon/polyamide. Elastic waistband. Dry clean. Import. Select stores. Item BK720.",19618
"Stretch linen-blend midi pencil skirt Item BP597 Color : Summer Lime All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 26"". Falls below knee. Product Details This spring, we're living in linen. . .because it's breezy, lightweight and breathable. This midlength pencil skirt strikes the perfect balance between elevated and easy and pairs perfectly with a matching linen blazer. Plus, this style is made with a plant-based Sorona® polymer that uses less energy and emits fewer greenhouse gasses during processing. 67% linen/33% Sorona polyester. Back zip. Machine wash. Import. Online only. Item BP597.",19621
"Straight-pleat skirt Item AR449 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details A new addition to your pleated skirt collection, this tea-length style features straight pleats that are specially designed to release out to a flouncy, fluted hem. One to twirl in, for sure. Poly. Machine wash. Import. Item AR449.",19620
"Straight-pleat skirt in multistripe Item AR478 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details A new addition to your pleated skirt collection, this tea-length style features straight pleats that are specially designed to release out to a flouncy, fluted hem. One to twirl in, for sure. P.S. Pair it with the matching sweater for what we like to call a hookup. Poly. Machine wash. Import. Item AR478.",19619
"Studio 189© X J.Crew printed maxi skirt Item BL586 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Maxi length. Falls to ankle. Product Details We partnered with Studio 189 on an exclusive capsule of bold printed styles thoughtfully produced in Ghana with locally sourced cotton. Cofounded by Rosario Dawson and Abrima Erwiah, Studio 189 works with African artisans to craft pieces using traditional textile techniques. This dramatic skirt stands out on its own—or dressed up with a cute matching top. 100% cotton. Import. Select stores. Item BL586.",19622
"Sweater-skirt in rugby stripe Item AJ978 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29 1/2"". Falls below knee. Product Details A few of our favorite things about this midi-length sweater skirt? Its comfy cotton construction, playful rugby stripes and easy silhouette. Cotton. Elastic waistband. Machine wash. Import. Online only. Item AJ978. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19625
"Sweater-skirt in leopard Item AR494 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 27"". Falls below knee. Product Details An easy midi silhouette + a cozy wool fabrication x our all-time favorite animal print = the sweater-skirt you will be wearing all fall long. It's simple arithmetic. Plus, the wool in this skirt is not only machine washable (say goodbye to harmful dry-cleaning chemicals), but also is processed without the use of chlorine. Wool. Elastic waistband. Machine wash. Import. Online only. Item AR494. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19624
"Tie-waist midi skirt in Liberty® mixed prints Item AR477 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details A new take on the sarong skirt, this pretty midi features an adjustable tie at the waist and a patchwork of eye-catching blooms from Liberty London (the British print house known for its mood-lifting florals since 1875). By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton. Side zip. On-seam pockets. Lined. Machine wash. Import. Select stores. Item AR477. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19627
"Tiered midi skirt in pink vines block print Item AO831 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32 1/2"". Falls below knee. Product Details This floaty tiered midi skirt features a pretty pink block print. Pair it with a simple tee for an everyday look with a bit of added flair. Cotton. Side zip. Lined. Machine wash. Import. Item AO831. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19629
"Tiered midi skirt in stripe Item AO836 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32 1/2"". Falls below knee. Product Details This floaty tiered midi skirt features a classic high summer stripe that makes us think of boardwalks and beach umbrellas. Pair it with a simple tee for an everyday look with a bit of added flair. Cotton. Side zip. Lined. Machine wash. Import. Item AO836. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19630
"Sweater skirt with striped asymmetrical-hem Item AR475 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 29"". Falls below knee. Product Details There's a lot to love about this sweater skirt. First, it's made from soft merino wool (that's machine washable and processed without the use of chlorine!) with a flattering ribbed texture. Second, it has a fun asymmetrical hem complete with multi-striped trim. Finally, this skirt makes up just about the coolest outfit we can think of when paired with a graphic tee. Merino wool. Elastic waistband with drawstring. Machine wash. Import. Online only. Item AR475. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19626
"Tie-waist midi skirt in summer garden floral Item BI738 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details Our new favorite statement skirt...You can add this easy, printed garment to any outfit for an instant mood boost, all year round. Plus, don't miss the matching top for a super-cute outfit. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Select stores. Item BI738. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19628
"Tiered pull-on maxi skirt Item BI736 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 34"". Falls below knee. Product Details The easiest way to get dressed? This skirt with a matching top that makes deciding what to wear simpler than 1...2...you get the idea. Plus, it's made with organic cotton that is grown without chemical fertilizers and pesticides from non genetically modified seeds. Cotton. Machine wash. Import. Select stores. Item BI736. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19632
"Tiered pull-on midi skirt in palm print Item AP059 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 28"". Falls below knee. Product Details Super-comfy meets super cute in this skirt. Here's a couple things we love about it: the drapey fabrication, the super-easy pull-on-and-go silhouette and the totally elastic waist. Better yet, it's made with LENZING™ ECOVERO™ Viscose that's sourced from responsibly managed forests + produced with less water and lower emissions. Viscose. Elastic waistband. Lined. Machine wash. Import. Online only. Item AP059. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19633
"Tiered pull-on maxi skirt in afternoon floral Item BI737 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 34"". Falls below knee. Product Details The easiest way to get dressed? This skirt with a matching top that makes deciding what to wear simpler than 1...2...you get the idea. Plus, it's made with organic cotton that is grown without chemical fertilizers and pesticides from non genetically modified seeds. Cotton. Machine wash. Import. Online only. Item BI737. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Organic This item contains at least 30% organic cotton, which is produced without synthetic fertilizers and pesticides, making it better for the planet and the people who farm it. Learn More Shop All Re-imagined",19631
"Tiered pull-on midi skirt in tossed bouquet print Item AP058 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 28"". Falls below knee. Product Details Super-comfy meets super cute in this skirt. Here's a couple things we love about it: the drapey fabrication, the super-easy pull-on-and-go silhouette and the totally elastic waist. Better yet, it's made with LENZING™ ECOVERO™ Viscose that's sourced from responsibly managed forests + produced with less water and lower emissions. Viscose. Elastic waistband. Lined. Machine wash. Import. Online only. Item AP058. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19634
"Trumpet skirt in Liberty® Favourite Flowers Item L4855 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 28"". Falls below knee. Product Details We love the silhouette of this springy skirt not only because it's super flattering—but because it looks just as great with tucked-in tees as it does with blousy tops. Cotton. Back zip. Lined. Machine wash. Import. Select stores. Item L4855.",19635
"top rated Utility chino skirt Item BP652 Color : Utility Green All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 22"". Falls above knee. Product Details This utility-inspired mini is as versatile as it is cool. This skirt is made in a supersoft, lightweight chino fabric and features a tie waist and two front pockets with functional zipper details. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. 97% cotton/3% elastane. Button closure. Machine wash. Import. Online only. Item BP652.",19637
"Two-toned merino wool wrap skirt Item BA911 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details A super comfortable, polished style crafted in double-faced merino wool featuring two tonal colors for a bit of interest. Style tip: We love wearing it with ankle boots now, and knee-high boots later, as the temps drop. Merino wool. Dry clean. Import. Select stores. Item BA911. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19636
"Wrap slip skirt in polka dot Item BG541 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 32"". Falls below knee. Product Details The beloved '90s style is back, and it's more versatile than ever. This season, we've updated our pull-on slip skirt with a fun wrap silhouette—and kept the print wonderfully vintage. Poly. Machine wash. Import. Select stores. Item BG541.",19640
"Wrap sweater-skirt Item BK721 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30"". Falls below knee. Product Details Consider this midi, with a streamlined fit and sweeping front slit, the perfect bridge between your summer and fall styles. The texture is soft and smooth to the touch, with the same flattering, superlayerable fit you know and love. What makes this wool Re-Imagined? It's processed without the use of chlorine. 100% merino wool. Elastic waistband. Machine wash. Import. Select stores. Item BK721. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19641
"2 Pencil® skirt in giraffe print bi-stretch cotton Item AP066 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 23 1/2"". Falls above knee. Product Details You asked, we answered... Our original  2 Pencil skirt silhouette is back in a fun giraffe print! The classic style sits at the waist, with that same famously flattering knee length you know and love (talk about looking sharp). Crafted in bi-stretch cotton, our most versatile fabric, that's dressy but not too dressy. The smooth, comfy cotton stretches in both directions, creating a streamlined silhouette.By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton/elastane. Back zip. Lined. Machine wash. Import. Select stores. Item AP066. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19643
"Velvet pull-on skirt Item AF933 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 30 1/4"". Falls below knee. Product Details The customer-fave, pull-on velvet skirt is back for the season and updated with feminine side slits and a below-the-knee cut—just in time for fall. Viscose/polyamide . Elastic waistband. On-seam pockets. Lined. Dry clean. Import. Item AF933.",19638
"Wrap sash skirt in duchesse satin Item G4961 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits above waist. 33 1/2"" long. Falls below knee. Product Details We draped this luxurious satin skirt countless times for a show-stopping look... We love the dramatic wraparound sash, not to mention the hidden elastic panel at the waist that creates an extra perfect (and comfortable) fit. Poly/silk. Dry clean. Import. Select stores. Item G4961.",19639
"2 Pencil® skirt in leopard-print bi-stretch cotton Item AK697 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at waist. Length: 23 1/2"". Falls to knee. Product Details You asked, we answered... Our original  2 Pencil skirt silhouette is back in one of our all-time favorite prints: leopard! The classic style sits at the waist, with that same famously flattering knee length you know and love (talk about looking sharp). Crafted in bi-stretch cotton, our most versatile fabric, that's dressy but not too dressy—so it's perfect for all your after-work errands and plans. The smooth, comfy cotton stretches in both directions, creating a streamlined silhouette. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative. Cotton/elastane. Back zip. Lined. Machine wash. Import. Item AK697. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",19645
