details,url index
"French terry pullover hoodie Item H0731 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and made from french terry. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Cotton. Machine wash. Import. Item H0731.",9813
"Garment-dyed french terry full-zip hoodie Item L6384 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and cool zip detail. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this hoodie is garment dyed, it will have a perfectly imperfect color and will softly fade over time. Color may transfer, so wash with like colors. Cotton. Long sleeves. Rib trim at waist. Slant pockets. Machine wash. Import. Item L6384.",9815
"Garment-dyed pieced french terry pullover hoodie Item AJ515 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details A great hoodie is your constant companion for off-duty days, travel, happy hour and wearing under a denim jacket or blazer. If you've been looking for the perfect hoodie, your search is over. French terry is finest variation of terry cloth, and is knit from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Our designers were inspired by vintage style (athletes and workers have been wearing hoodies for the better part of a century) and included details like ribbed side panels that are true to the original. Cotton. Rib trim at waist. Kangaroo pocket. Machine wash. Import. Select stores. Item AJ515.",9817
"Lightweight french terry hoodie in tie-dye Item AZ296 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet the perfect warm-weather sweatshirt. This supersoft hoodie is made of french terry (you know it by the loops inside) knit with slub cotton for subtle texture. It's lightweight, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. You'll want to keep wearing this even when long summer days are a distant memory. Cotton. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Item AZ296.",9820
"Heavyweight slub cotton anorak hoodie in stripe Item AZ285 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Modeled after heritage sailing anoraks, this hoodie is made with slub cotton for subtle texture. Consider it perfect for summer layering. Cotton. Long sleeves. Rib trim at collar, cuffs and hem. Kangaroo pocket. Machine wash. Import. Online only. Item AZ285. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",9819
"Lightweight henley hoodie in nautical stripe Item AM449 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We combined two of our favorite styles in this henley hoodie made with lightweight cotton. It's ideal for days when the sun hides behind the clouds, and as a light layer on cool nights. Cotton. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Select stores. Item AM449.",9821
"Lightweight sunfaded french terry hoodie in dip-dyed stripe Item AX578 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet the perfect warm-weather sweatshirt. This supersoft hoodie is made of french terry (you know it by the loops inside) knit with slub cotton for subtle texture. It's lightweight, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. You'll want to keep wearing this even when long summer days are a distant memory. Cotton. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Online only. Item AX578.",9824
"Garment-dyed slub cotton hoodie Item AK980 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details This hoodie is made from the same supersoft, slightly textured slub cotton jersey as our T-shirts. It's the perfect layer for cool summer evenings, and because this hoodie is garment-dyed, it has a perfectly imperfect color that will softly fade over time. Cotton. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Select stores. Item AK980. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",9818
"Lightweight sunfaded french terry henley hoodie Item AU890 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet the perfect lightweight sweatshirt. This supersoft henley hoodie is made of french terry (you know it by the loops inside) knit with slub cotton for subtle texture. It's light, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. You'll want to keep wearing this even when long summer days are a distant memory. Cotton. Long sleeves. Rib trim at cuffs and waist. Machine wash. Import. Item AU890.",9823
"Lightweight sunfaded french terry henley hoodie Item AU889 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet the perfect lightweight sweatshirt. This supersoft henley hoodie is made of french terry (you know it by the loops inside) knit with slub cotton for subtle texture. It's light, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. You'll want to keep wearing this even when long summer days are a distant memory. Cotton. Kangaroo pocket. Long sleeves. Rib trim at cuffs and waist. Machine wash. Import. Item AU889. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",9822
"Garment-dyed french terry pullover hoodie in tie-dye Item AJ516 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details A great hoodie is your constant companion for off-duty days, travel, happy hour and wearing under a denim jacket or blazer. If you've been looking for the perfect hoodie, your search is over. French terry is the finest variation of terry cloth, and is knit from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this hoodie is garment-dyed, it has a perfectly imperfect color that will softly fade over time. Our designers were inspired by vintage style (athletes and workers have been wearing hoodies for the better part of a century) and included details like ribbed side panels that are true to the original. This one comes in a tie-dye pattern, a technique with roots in ancient textile traditions (the earliest examples of tie-dye date back to 500 AD). Cotton. Long sleeves. Rib trim at waist. Kangaroo pocket. Machine wash. Import. Item AJ516.",9816
,9808
"National Athletic Goods pullover hoodie Item AH830 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details The best of the past is present at National Athletic Goods, where tried and true American sportswear from the 1930s to 1960s is reworked in premium tees, sweats and sweaters, then updated with modern silhouettes. This Canadian-made marled hoodie is made to last and keep you cozy. You'll find ribbed-trim details along the hood and cuffs plus a handy kangaroo front pocket. Cotton. Rib trim at waist. Kangaroo pocket. Machine wash. Made in Canada. Select stores. Item AH830.",9828
"New York graphic french terry pullover hoodie Item M1432 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details A great hoodie is your constant companion for off-duty days, travel, happy hour and wearing under a denim jacket or blazer. If you've been looking for the perfect hoodie, your search is over. French terry is the finest variation of terry cloth and is knit from two separate yarns—one that stays taut and another that creates the loose loops, called ""piles,"" on the back of the fabric. Our designers were inspired by vintage style (athletes and workers have been wearing hoodies for the better part of a century) and included details like ribbed side panels that are true to the original. We gave this one a retro spin with weathered text repping New York (aka our home state). Cotton. Machine wash. Import. Item M1432.",9829
Marled fleece hoodie Item 45581 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Item 45581.,9827
"Old Soldier Marine Center hoodie Item BI946 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Founded in 2013, Long Island-based Old Soldier draws its influences from New York maritime history to produce its nautically themed natural clothing and accessories, which are designed and embroidered locally. This hooded sweatshirt—boasting an Old Soldier Marine Center graphic on the chest—is constructed from durable 100 percent cotton fleece and features double ribbing side panels for extra comfort. Cotton/poly. Machine wash. Import. Online only. Item BI946.",9830
"Pacific fleece hoodie Item BJ351 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Brushed for softness on the interior and knit for a heathered look on the outside, our midweight Pacific fleece is ideal for in-between days. It's made in a blend of cotton and acrylic, which was often used in sportswear in the '50s because of its soft feel and durability. And, while you might think that fleece this soft would be on the thin side, this fabric has enough structure so you can wear it out and feel comfortable. 60% cotton/40% acrylic. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Online only. Item BJ351.",9831
Marled brushed fleece full-zip hoodie Item AH567 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We made our supersoft (and superpopular) sweats even better. With a little more structure than your usual hoodie—not to mention contrast colors at the waist and cuffs—this zip-up sweatshirt is a relaxed (but not too relaxed) option for going out or long days of traveling. Cotton/poly. Kangaroo pocket. Machine wash. Import. Item AH567.,9825
Marled brushed fleece sherpa-lined full-zip hoodie Item AT098 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We made our supersoft (and super popular) sweats even better. With a little more structure than your usual hoodie—not to mention contrast colors at the waist and cuffs—this zip-up sweatshirt is a relaxed (but not too relaxed) option for going out or long travel days. We added an ultra-comfortable sherpa lining to this one so you'll be extra cozy. Cotton/poly. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Select stores. Item AT098.,9826
"Thermal henley hoodie Item G7654 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect layer for transitional weather, our new henley hoodie comes in a honeycomb thermal that'll keep you warm but will also breathe. Cut to be comfortable (not baggy), it's finished with a double-layered hood and a kangaroo pocket, which comes in handy when you need a place for your phone. Item G7654.",9834
"Wallace & Barnes heritage fleece hoodie Item AZ894 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. This versatile hoodie is modeled after vintage athletic gear, and knit in a hefty, soft brushed-cotton blend with a little bit of texture. Note the contrast stitching and patch pockets, a nod to retro styles. Cotton/poly. Long sleeves. Patch pockets. Machine wash. Import. Item AZ894.",9838
"Slub cotton hoodie in stripe Item AL957 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details This hoodie is made from the same supersoft, slightly textured slub cotton jersey as our customer-favorite T-shirts. It's the perfect layer for cool evenings, on its own or with a jacket. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Long sleeves. Kangaroo pocket. Rib trim at cuffs. Machine wash. Import. Select stores. Item AL957. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",9833
"Wallace & Barnes heavyweight hoodie in colorblock Item BK340 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of rugged essentials inspired by traditional workwear, military surplus, vintage uniforms and classic outdoor gear. This versatile hoodie is modeled after vintage athletic gear and knit in a hefty, soft, brushed-cotton blend with a little bit of texture. Note the contrast stitching and patch pockets, a nod to retro styles. 82% cotton/18% polyester. Long sleeves. Rib trim at cuffs. Slant pockets. Machine wash. Import. Online only. Item BK340.",9837
"Wallace & Barnes french terry hoodie Item BH288 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. This hoodie is made with our heaviest-weight french terry that's dense, durable and built to last through years of wear and tear. French terry, which is knit from two separate yarns (one that stays taut on the front, and another that creates loose loops, or ""piles,"" on the back), is designed to carry sweat away from the body to keep you comfortable. The dry handfeel and substantial fabric will withstand whatever life throws at you, whether that's nights by a bonfire or a pickup touch-football game. Cotton. Long sleeves. Kangaroo pocket. Machine wash. Import. Online only. Item BH288.",9836
"Wallace & Barnes brushed-back fleece hoodie Item AD309 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. Made from brushed-back fleece (aka it's cozy inside and out), this hoodie sweatshirt is inspired by athletic styles from the 1930s and '40s, and has raw seams for a laid-back vintage vibe. Plus, it's heavyweight enough to become an instant cool-weather classic. Cotton/poly. Long sleeves. Machine wash. Import. Select stores. Item AD309.",9835
"Wallace & Barnes indigo-dyed full-zip fleece hoodie Item AZ892 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. This zip-up hoodie is dyed with real indigo, so it'll look better the more you wear it (just like your favorite denim). Cotton. Long sleeves. Rib trim at neck, cuffs and hem. Kangaroo pocket. Since this item is indigo dyed, it's prone to crocking, or color transfer, so wear (and wash) it with dark colors till it's worn in. Machine wash. Import. Online only. Item AZ892.",9840
"Indigo-dyed crewneck sweatshirt Item BE405 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet the perfect warm-weather sweatshirt. This supersoft crewneck is knit with slub cotton for subtle texture with a contrast-color interior. It's lightweight, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. You'll want to keep wearing this even when long summer days are a distant memory. And it's made from indigo-dyed cotton yarns, which means it looks better the more you wash and wear it (just like your favorite denim). Cotton/poly. Long sleeves. Machine wash. Import. Select stores. Item BE405.",9842
"Wallace & Barnes knit sailing anorak Item AX587 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. This versatile layer knit in lightweight cotton is no exception, thanks to thoughtful details like a drawstring waistband and patch pockets. Cotton. Long sleeves. Rib trim at cuffs. Patch pockets. Machine wash. Import. Select stores. Item AX587.",9841
"Rugby hoodie in stripe Item BE322 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Relaxed fit. Product Details In the 1980s, our designers perfected the rugby shirt, a style invented with its namesake sport in the 19th century. This version uses the same heavy, durable cotton of our original for the body, and a fleece hood. When you can't decide between a rugby and a hoodie...this is your move. Cotton. Long sleeves. Rib trim at cuffs. Side vents with tennis tail (slightly longer in back). Machine wash. Import. Item BE322.",9832
"Indigo-dyed french terry anorak Item BE177 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Meet our new take on a classic pullover. This anorak is made of french terry (you know it by the loops inside) knit with slub cotton for subtle texture. It's lightweight, comfortable and washed for a gentle fade to feel like an old favorite right from the first wear. It's made from indigo-dyed cotton yarns, which means it looks better the more you wash and wear it (just like your favorite denim). Cotton. Long sleeves. Kangaroo pocket. Since this item is indigo dyed, it's prone to crocking, or color transfer, so wear (and wash) it with dark colors till it's worn in. Machine wash. Import. Select stores. Item BE177.",9843
"Wallace & Barnes hoodie Item F9879 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by hoodies from the '30s and '40s, this style is made from heavyweight cotton twill and has a double-lined hood for extra warmth when the temps really start to drop. Cotton. Long sleeves. Patch pockets. Machine wash. Import. Select stores. Item F9879.",9839
"Infield fleece short Item AZ290 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage athletic styles, our infield fleece is knit from a lightweight, supersoft cotton blend and then brushed to be extra-comfortable. These versatile shorts are ideal for kicking back, running errands or fielding a few grounders. Cotton/acrylic. Rib trim at waist. Patch pockets. Machine wash. Import. Online only. Item AZ290.",9845
"Nordic Camp fleece henley Item AZ663 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage mountain gear, the J.Crew Nordic Collection is engineered to keep you frost-free on the chilliest days. This supersoft henley is brushed on the inside for comfort, with a smooth exterior that makes it ideal for layering. The built-in stretch means it moves with you no matter what you're up to this season, whether that's skiing or relaxing on the couch. Acrylic/rayon/poly/elastane. Long sleeves. Machine wash. Import. Item AZ663.",9847
"Infield fleece crewneck sweatshirt Item AZ291 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage athletic styles, our infield fleece is knit from a lightweight, supersoft cotton blend and then brushed to be extra-comfortable. This crewneck features raglan sleeves for ease of movement, plus a triangle inset stitched at the collar (just like the originals). Cotton/acrylic. Long sleeves. Rib trim at collar, cuffs and hem. Machine wash. Import. Select stores. Item AZ291.",9844
"Old Soldier Yacht Club sweatshirt Item BI945 Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Product Details Founded in 2013, Long Island-based Old Soldier draws its influences from New York maritime history to produce its nautically themed natural clothing and accessories, which are designed and embroidered locally. The crewneck sweatshirt—with Old Soldier embroidery on the chest—is constructed from heavy fleece and features double ribbing side panels for extra comfort. Cotton/poly. Machine wash. Import. Online only. Item BI945.",9849
"Infield fleece sweatpant Item AZ292 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage athletic styles, our infield fleece is knit from a lightweight, supersoft cotton blend and then brushed to be extra-comfortable. These versatile sweats are ideal for kicking back, running errands or fielding a few grounders. Cotton/acrylic. Rib trim at waist. Slant pockets. Machine wash. Import. Select stores. Item AZ292.",9846
"Pacific fleece sweatpant Item BJ349 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Brushed for softness on the interior and knit for a heathered look on the outside, our midweight Pacific fleece is ideal for in-between days. It's made in a blend of cotton and acrylic, which was often used in sportswear in the '50s because of its soft feel and durability. And, while you might think that fleece this soft would be on the thin side, this fabric has enough structure so you can wear it out and feel comfortable. 60% cotton/40% acrylic. Rib trim at waist. Slant pockets. Machine wash. Import. Item BJ349.",9851
"Pacific fleece sweatshort Item BJ350 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Brushed for softness on the interior and knit for a heathered look on the outside, our midweight Pacific fleece is ideal for in-between days. It's made in a blend of cotton and acrylic, which was often used in sportswear in the '50s because of its soft feel and durability. And, while you might think that fleece this soft would be on the thin side, this fabric has enough structure so you can wear it out and feel comfortable. 60% cotton/40% acrylic. Rib trim at waist. Slant pockets. Machine wash. Import. Online only. Item BJ350.",9852
"Nordic Camp fleece hoodie Item AZ664 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage mountain gear, the J.Crew Nordic Collection is engineered to keep you frost-free on the chilliest days. This supersoft fleece hoodie is brushed on the inside for comfort, with a smooth exterior that makes it ideal for layering. The built-in stretch means it moves with you no matter what you're up to this season, whether that's skiing or relaxing on the couch. Acrylic/rayon/poly/elastane. Long sleeves. Kangaroo pocket. Machine wash. Import. Select stores. Item AZ664.",9848
"Champion® crewneck sweatshirt Item K0193 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Street style meets a century of sportswear expertise in Champion, a brand that's been making activewear since 1919. They made this sweatshirt using their patented Reverse Weave, which means it was woven horizontally instead of vertically to minimize shrinkage and help it keep its shape. Cotton fleece. Machine wash. Import. Item K0193.",9856
"Wallace & Barnes heritage fleece sweatpant Item AT279 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. These super-cozy sweatpants are modeled after vintage athletic gear, knit in a hefty, soft brushed-cotton blend with a little bit of texture. You'll also find a ribbed waistband with drawcord, gussets for ease of movement, contrast stitching and a comfortable fit with a slight taper (so you can still wear them out of the house). If you're looking for a new favorite pair of sweatpants, these are your answer. Cotton/poly. Self-turnback hem with elastic at leg opening. On-seam pockets. Machine wash. Import. Item AT279.",9854
,9857
"Pacific fleece kangaroo-pocket sweatshirt Item BJ211 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Brushed for softness on the interior and knit for a heathered look on the outside, our midweight Pacific fleece is ideal for in-between days. It's made in a blend of cotton and acrylic, which was often used in sportswear in the '50s because of its soft feel and durability. And, while you might think that fleece this soft would be on the thin side, this fabric has enough structure so you can wear it out and feel comfortable. 60% cotton/40% acrylic. Long sleeves. Rib trim at neck, cuffs and hem. Kangaroo pocket. Machine wash. Import. Item BJ211.",9850
"Nordic recycled active microfleece workshirt Item AZ395 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Inspired by vintage mountain gear, the J.Crew Nordic Collection is engineered to keep you frost-free on the chilliest days. What makes this super-comfortable fleece workshirt even better? We make it with 100 percent recycled fabric, chest pockets and zippered hand pockets so they're ready for every adventure (outdoors and in) on your agenda. This fleece has a high warmth-to-weight ratio, meaning that it keeps you warm while still being lightweight. You'll be good to go—no matter where you're going. Poly. Long sleeves. Chest pocket. Machine wash. Import. Select stores. Item AZ395. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",9853
Brushed fleece half-zip sweatshirt in print Item AU003 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details We made our supersoft (and super popular) sweats even better. With a little more structure than your usual sweatshirt—not to mention contrast colors at the waist and cuffs—this half-zip sweatshirt is a relaxed (but not too relaxed) option for going out or long travel days. Cotton/poly. Long sleeves. Rib trim at cuffs. Kangaroo pocket. Machine wash. Import. Select stores. Item AU003.,9855
"Darryl Brown™ DB gym hoodie Item M9488 Color : Black Multi Quantity : 1 2 3 4 5 6 7 8 9 Ship to home Pick up in store Get free shipping always with J.Crew Passport   Sign up     Size & Fit True to size; size up for an oversized fit. Product Details Product description provided by our selling partners. Darryl Brown takes a modern approach in designing workwear, stemming from Darryl Brown's life experience as an engineer, surrounded by engineers. His day to day in the blue-collar, nine-to-five lifestyle led to Darryl Brown's authenticity and clear alignment with its true consumers. Very cozy. 12-ounce cross-weave cotton fleece. Single-panel front details. Hand wash. Official product of Darryl Brown. Made in the USA. Online only. Item M9488. Shipping & Returns",9858
"Double-knit half-zip pullover Item AP997 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, this double-layer fabric traps heat, making it ideal for layering. In fact, this fabric was worn by the first Everest expedition to reach the summit. Cotton. Long sleeves. Rib trim at cuffs. Machine wash. Import. Item AP997.",9860
"Double-knit half-zip pullover Item AF442 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, the double-layer fabric of this henley traps heat, making it ideal for layering. In fact, this style of duoknit fabric was worn by the first Everest expedition to reach the summit. Cotton. Long sleeves. Machine wash. Import. Online only. Item AF442.",9859
"Double-knit half-zip pullover Item AP998 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, this double-layer fabric traps heat, making it ideal for layering. In fact, this fabric was worn by the first Everest expedition to reach the summit. Cotton. Contrast interior. Long sleeves. Machine wash. Import. Item AP998.",9861
"Double-knit henley Item BB975 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, the double-layer fabric of this henley traps heat, making it ideal for layering. In fact, this fabric was worn by the first Everest expedition to reach the summit. Cotton. Long sleeves. Rib trim at cuffs. Machine wash. Import. Item BB975.",9864
"Double-knit henley Item BB974 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, the double-layer fabric of this henley traps heat, making it ideal for layering. In fact, this fabric was worn by the first Everest expedition to reach the summit. Cotton. Long sleeves. Rib trim at cuffs. Machine wash. Import. Item BB974.",9863
"French terry Brooklyn graphic sweatshirt Item AT266 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and made from french terry. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this sweatshirt is garment-dyed, it will have a perfectly imperfect color and will softly fade over time. Cotton. Long sleeves. Rib trim at collar and cuffs. Machine wash. Import. Online only. Item AT266.",9866
"French terry button mockneck pullover sweatshirt in stripe Item AU933 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and made from french terry. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this mockneck sweatshirt is garment-dyed, it will have a perfectly imperfect color and will softly fade over time. Cotton. Machine wash. Import. Item AU933.",9867
"Double-knit half-zip pullover Item F8147 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Originally developed in the early 1900s, the double-layer fabric of this henley traps heat, making it ideal for layering. In fact, this fabric was worn by the first Everest expedition to reach the summit. Cotton. Rib trim at neck and cuffs. Side vents with tennis tail (slightly longer in back). Machine wash. Import. Select stores. Item F8147.",9862
"French terry button mockneck pullover sweatshirt Item AU880 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and made from french terry. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this mockneck sweatshirt is garment-dyed, it will have a perfectly imperfect color and will softly fade over time. Cotton. Machine wash. Import. Item AU880.",9868
"Garment-dyed french terry half-zip Item M0060 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details The perfect sweatshirt, with a traditional athletic cut (not too bulky, not too tight) and cool zip detail. Considered the finest variation of terry cloth, french terry is knitted from two separate yarns—one that stays taut, and another that creates the loose loops, called ""piles,"" on the back of the fabric. Because this hoodie is garment dyed, it will have a perfectly imperfect color and will softly fade over time. Color may transfer, so wash with like colors. Cotton. Machine wash. Import. Item M0060.",9869
"Grizzly fleece pullover jacket Item B5529 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Remember this? We decided to remake the pullover that everyone had at  some  point in his life—especially if you're from New England or the Rockies. It's an always comfortable, hefty fleece layer that goes with just about everything in your closet (just like it used to) and will quickly become your go-to (again) for dog walks, coffee runs and more. Poly. Rib trim at cuffs and hem. Kangaroo pocket. Machine wash. Import. Item B5529.",9872
